BINID	Tool	genome_id	length_gs	precision_bp	precision_seq	rank	recall_bp	recall_seq	seq_counts_gs	seq_length_mean	total_length	total_seq_counts	tp_length	tp_seq_counts	sample_id
cluster_42494	Vamb fa045c0 (J1)	Otu108.0	4358655	1.0	1.0	NA	0.0006045442917597286	0.00037355248412401944	2677	2635.0	2635	1	2635	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_41746	Vamb fa045c0 (J1)	Otu108.0	4358655	1.0	1.0	NA	0.0006045442917597286	0.00037355248412401944	2677	2635.0	2635	1	2635	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_42741	Vamb fa045c0 (J1)	Otu108.0	4358655	1.0	1.0	NA	0.0006043148631860057	0.00037355248412401944	2677	2634.0	2634	1	2634	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_15428	Vamb fa045c0 (J1)	Otu108.0	4358655	1.0	1.0	NA	0.0006043148631860057	0.00037355248412401944	2677	2634.0	2634	1	2634	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_34953	Vamb fa045c0 (J1)	Otu1977.0	3895702	1.0	1.0	NA	0.0006042556643192934	0.00019944156362185878	5014	2354.0	2354	1	2354	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_33539	Vamb fa045c0 (J1)	Otu108.0	4358655	1.0	1.0	NA	0.0006040854346122829	0.00037355248412401944	2677	2633.0	2633	1	2633	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_18682	Vamb fa045c0 (J1)	Otu618.0	5015644	1.0	1.0	NA	0.0006037111086831522	0.0006002400960384153	1666	3028.0	3028	1	3028	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5905	Vamb fa045c0 (J1)	Otu965	4149774	1.0	1.0	NA	0.0006036473311558653	0.0009057971014492754	1104	2505.0	2505	1	2505	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_36512	Vamb fa045c0 (J1)	Otu108.0	4358655	1.0	1.0	NA	0.0006036265774648372	0.00037355248412401944	2677	2631.0	2631	1	2631	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_35900	Vamb fa045c0 (J1)	Otu61.1	5422633	1.0	1.0	NA	0.0006035813229477267	0.00022977941176470588	4352	3273.0	3273	1	3273	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_23699	Vamb fa045c0 (J1)	Otu873.0	3386562	1.0	1.0	NA	0.0006035619604779124	0.000499001996007984	2004	2044.0	2044	1	2044	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_36018	Vamb fa045c0 (J1)	Otu1483.1	5642070	1.0	1.0	NA	0.0006035019062152721	0.0002880184331797235	3472	3405.0	3405	1	3405	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_29541	Vamb fa045c0 (J1)	Otu205.0	6785759	1.0	1.0	NA	0.0006034697076627685	0.00026198585276395077	3817	4095.0	4095	1	4095	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_1849	Vamb fa045c0 (J1)	Otu1786	3367250	1.0	1.0	NA	0.0006034597965699013	0.0005767012687427913	1734	2032.0	2032	1	2032	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_9731	Vamb fa045c0 (J1)	Otu205.0	6785759	1.0	1.0	NA	0.0006031749727628111	0.00026198585276395077	3817	4093.0	4093	1	4093	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_22523	Vamb fa045c0 (J1)	Otu1673	3732236	1.0	1.0	NA	0.0006031237038600989	0.00014795088030773783	6759	2251.0	2251	1	2251	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_30929	Vamb fa045c0 (J1)	Otu1468.0	4020842	1.0	1.0	NA	0.0006031075083278578	0.00041050903119868636	2436	2425.0	2425	1	2425	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_34769	Vamb fa045c0 (J1)	Otu1237.0	3355051	1.0	1.0	NA	0.0006029714600463599	0.00036643459142543056	2729	2023.0	2023	1	2023	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6447	Vamb fa045c0 (J1)	Otu873.0	3386562	1.0	1.0	NA	0.0006029713910449594	0.000499001996007984	2004	2042.0	2042	1	2042	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_34581	Vamb fa045c0 (J1)	Otu873.0	3386562	1.0	1.0	NA	0.0006029713910449594	0.000499001996007984	2004	2042.0	2042	1	2042	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_27106	Vamb fa045c0 (J1)	Otu108.0	4358655	1.0	1.0	NA	0.0006027088631699458	0.00037355248412401944	2677	2627.0	2627	1	2627	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_16550	Vamb fa045c0 (J1)	Otu873.0	3386562	1.0	1.0	NA	0.000602676106328483	0.000499001996007984	2004	2041.0	2041	1	2041	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_3198	Vamb fa045c0 (J1)	Otu61.1	5422633	1.0	1.0	NA	0.0006026592616538866	0.00022977941176470588	4352	3268.0	3268	1	3268	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_40864	Vamb fa045c0 (J1)	Otu751.0	3642367	1.0	1.0	NA	0.0006023555561534573	0.00043122035360068997	2319	2194.0	2194	1	2194	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_36179	Vamb fa045c0 (J1)	Otu205.0	6785759	1.0	1.0	NA	0.0006022907680629389	0.00026198585276395077	3817	4087.0	4087	1	4087	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_43442	Vamb fa045c0 (J1)	Otu1483.1	5642070	1.0	1.0	NA	0.0006022612268192348	0.0002880184331797235	3472	3398.0	3398	1	3398	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_9653	Vamb fa045c0 (J1)	Otu108.0	4358655	1.0	1.0	NA	0.0006022500060225	0.00037355248412401944	2677	2625.0	2625	1	2625	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_10770	Vamb fa045c0 (J1)	Otu1977.0	3895702	1.0	1.0	NA	0.0006022021191559314	0.00019944156362185878	5014	2346.0	2346	1	2346	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_24175	Vamb fa045c0 (J1)	Otu801.0	3517606	1.0	1.0	NA	0.0006021140514315702	0.00020828993959591752	4801	2118.0	2118	1	2118	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_17559	Vamb fa045c0 (J1)	Otu873.0	3386562	1.0	1.0	NA	0.00060208553689553	0.000499001996007984	2004	2039.0	2039	1	2039	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_40539	Vamb fa045c0 (J1)	Otu873.0	3386562	1.0	1.0	NA	0.00060208553689553	0.000499001996007984	2004	2039.0	2039	1	2039	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_3374	Vamb fa045c0 (J1)	Otu610	3871112	1.0	1.0	NA	0.0006018942360748022	0.0001823819077147547	5483	2330.0	2330	1	2330	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5110	Vamb fa045c0 (J1)	Otu774	3426035	1.0	1.0	NA	0.0006018619190989	0.0002897710808461316	3451	2062.0	2062	1	2062	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_18163	Vamb fa045c0 (J1)	Otu108.0	4358655	1.0	1.0	NA	0.0006017911488750544	0.00037355248412401944	2677	2623.0	2623	1	2623	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_9004	Vamb fa045c0 (J1)	Otu873.0	3386562	1.0	1.0	NA	0.0006017902521790535	0.000499001996007984	2004	2038.0	2038	1	2038	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_35414	Vamb fa045c0 (J1)	Otu2217	5681710	1.0	1.0	NA	0.0006017554574239093	0.00022841480127912289	4378	3419.0	3419	1	3419	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_34749	Vamb fa045c0 (J1)	Otu965	4149774	1.0	1.0	NA	0.0006017195153278226	0.0009057971014492754	1104	2497.0	2497	1	2497	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_652	Vamb fa045c0 (J1)	Otu1977.0	3895702	1.0	1.0	NA	0.0006016887328650908	0.00019944156362185878	5014	2344.0	2344	1	2344	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_15124	Vamb fa045c0 (J1)	Otu108.0	4358655	1.0	1.0	NA	0.0006015617203013315	0.00037355248412401944	2677	2622.0	2622	1	2622	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_38640	Vamb fa045c0 (J1)	Otu873.0	3386562	1.0	1.0	NA	0.0006014949674625771	0.000499001996007984	2004	2037.0	2037	1	2037	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_30429	Vamb fa045c0 (J1)	Otu2217	5681710	1.0	1.0	NA	0.0006014034507217017	0.00022841480127912289	4378	3417.0	3417	1	3417	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_34269	Vamb fa045c0 (J1)	Otu1483.1	5642070	1.0	1.0	NA	0.0006013750272506368	0.0002880184331797235	3472	3393.0	3393	1	3393	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_36525	Vamb fa045c0 (J1)	Otu2411	3743305	1.0	1.0	NA	0.0006013402594765855	0.0002495632642874969	4007	2251.0	2251	1	2251	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_41068	Vamb fa045c0 (J1)	Otu1287	4794364	1.0	1.0	NA	0.0006013310628896763	0.0006557377049180328	1525	2883.0	2883	1	2883	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_37599	Vamb fa045c0 (J1)	Otu865	5303681	1.0	1.0	NA	0.0006012805068781475	0.0001724435247456458	5799	3189.0	3189	1	3189	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_28282	Vamb fa045c0 (J1)	Otu774	3426035	1.0	1.0	NA	0.000601278153900938	0.0002897710808461316	3451	2060.0	2060	1	2060	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_13509	Vamb fa045c0 (J1)	Otu1389.0	6687619	1.0	1.0	NA	0.0006012603289750806	0.00033200531208499334	3012	4021.0	4021	1	4021	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_38834	Vamb fa045c0 (J1)	Otu205.0	6785759	1.0	1.0	NA	0.000601259195913088	0.00026198585276395077	3817	4080.0	4080	1	4080	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_7840	Vamb fa045c0 (J1)	Otu2407.0	5443738	1.0	1.0	NA	0.000601241279429686	0.0013227513227513227	756	3273.0	3273	1	3273	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_36454	Vamb fa045c0 (J1)	Otu2433.0	4229893	1.0	1.0	NA	0.0006011972406867029	0.0004679457182966776	2137	2543.0	2543	1	2543	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4359	Vamb fa045c0 (J1)	Otu61.1	5422633	1.0	1.0	NA	0.0006009995513249745	0.00022977941176470588	4352	3259.0	3259	1	3259	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_8116	Vamb fa045c0 (J1)	Otu1631	4594121	1.0	1.0	NA	0.0006009854768735956	0.00014357501794687725	6965	2761.0	2761	1	2761	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_34820	Vamb fa045c0 (J1)	Otu205.0	6785759	1.0	1.0	NA	0.0006009644610131306	0.00026198585276395077	3817	4078.0	4078	1	4078	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_17143	Vamb fa045c0 (J1)	Otu1525.0	3359634	1.0	1.0	NA	0.0006009583186739984	0.0004597701149425287	2175	2019.0	2019	1	2019	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_25870	Vamb fa045c0 (J1)	Otu2411	3743305	1.0	1.0	NA	0.0006008059722624792	0.0002495632642874969	4007	2249.0	2249	1	2249	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_24658	Vamb fa045c0 (J1)	Otu1631	4594121	1.0	1.0	NA	0.0006007678073781688	0.00014357501794687725	6965	2760.0	2760	1	2760	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_7752	Vamb fa045c0 (J1)	Otu1483.0	3723796	1.0	1.0	NA	0.0006007310819389676	0.00012651821862348178	7904	2237.0	2237	1	2237	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_28480	Vamb fa045c0 (J1)	Otu1254	3637570	1.0	1.0	NA	0.0006006757258279566	0.00011746740279572419	8513	2185.0	2185	1	2185	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_40056	Vamb fa045c0 (J1)	Otu1483.1	5642070	1.0	1.0	NA	0.0006006660675957583	0.0002880184331797235	3472	3389.0	3389	1	3389	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_39324	Vamb fa045c0 (J1)	Otu61.1	5422633	1.0	1.0	NA	0.0006006307268074383	0.00022977941176470588	4352	3257.0	3257	1	3257	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_41831	Vamb fa045c0 (J1)	Otu2036	3543229	1.0	1.0	NA	0.0006005821243842834	0.00014214641080312722	7035	2128.0	2128	1	2128	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_21642	Vamb fa045c0 (J1)	Otu2411	3743305	1.0	1.0	NA	0.0006005388286554261	0.0002495632642874969	4007	2248.0	2248	1	2248	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_17560	Vamb fa045c0 (J1)	Otu1483.1	5642070	1.0	1.0	NA	0.0006004888276820387	0.0002880184331797235	3472	3388.0	3388	1	3388	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_22386	Vamb fa045c0 (J1)	Otu61.1	5422633	1.0	1.0	NA	0.0006004463145486703	0.00022977941176470588	4352	3256.0	3256	1	3256	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_25827	Vamb fa045c0 (J1)	Otu1389.0	6687619	1.0	1.0	NA	0.0006003631486781768	0.00033200531208499334	3012	4015.0	4015	1	4015	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_32004	Vamb fa045c0 (J1)	Otu873.0	3386562	1.0	1.0	NA	0.0006003138285966712	0.000499001996007984	2004	2033.0	2033	1	2033	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_41676	Vamb fa045c0 (J1)	Otu1483.1	5642070	1.0	1.0	NA	0.0006003115877683191	0.0002880184331797235	3472	3387.0	3387	1	3387	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_34082	Vamb fa045c0 (J1)	Otu2411	3743305	1.0	1.0	NA	0.000600271685048373	0.0002495632642874969	4007	2247.0	2247	1	2247	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_35744	Vamb fa045c0 (J1)	Otu1389.0	6687619	1.0	1.0	NA	0.0006002136186286928	0.00033200531208499334	3012	4014.0	4014	1	4014	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_8127	Vamb fa045c0 (J1)	Otu1505.0	5938656	1.0	1.0	NA	0.0005999674000312529	0.0002679528403001072	3732	3563.0	3563	1	3563	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_35299	Vamb fa045c0 (J1)	Otu1065	3470304	1.0	1.0	NA	0.0005999474397632023	0.003663003663003663	273	2082.0	2082	1	2082	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4104	Vamb fa045c0 (J1)	Otu61.1	5422633	1.0	1.0	NA	0.0005998930777723663	0.00022977941176470588	4352	3253.0	3253	1	3253	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_38581	Vamb fa045c0 (J1)	Otu873.0	3386562	1.0	1.0	NA	0.0005997232591637183	0.000499001996007984	2004	2031.0	2031	1	2031	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_34242	Vamb fa045c0 (J1)	Otu839	4207008	1.0	1.0	NA	0.0005997136207014581	0.000531632110579479	1881	2523.0	2523	1	2523	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_18151	Vamb fa045c0 (J1)	Otu1483.1	5642070	1.0	1.0	NA	0.0005996026281134407	0.0002880184331797235	3472	3383.0	3383	1	3383	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_9623	Vamb fa045c0 (J1)	Otu1786	3367250	1.0	1.0	NA	0.0005995990793674364	0.0005767012687427913	1734	2019.0	2019	1	2019	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_31398	Vamb fa045c0 (J1)	Otu1160	3797816	1.0	1.0	NA	0.0005995551127279468	0.00020842017507294707	4798	2277.0	2277	1	2277	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_12900	Vamb fa045c0 (J1)	Otu205.0	6785759	1.0	1.0	NA	0.0005994907865133437	0.00026198585276395077	3817	4068.0	4068	1	4068	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_19656	Vamb fa045c0 (J1)	Otu61.1	5422633	1.0	1.0	NA	0.0005991554287372942	0.00022977941176470588	4352	3249.0	3249	1	3249	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_32948	Vamb fa045c0 (J1)	Otu873.0	3386562	1.0	1.0	NA	0.0005991326897307653	0.000499001996007984	2004	2029.0	2029	1	2029	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5799	Vamb fa045c0 (J1)	Otu136	4242890	1.0	1.0	NA	0.0005991199394752162	0.003703703703703704	270	2542.0	2542	1	2542	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_29991	Vamb fa045c0 (J1)	Otu1483.1	5642070	1.0	1.0	NA	0.0005990709083722818	0.0002880184331797235	3472	3380.0	3380	1	3380	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_14709	Vamb fa045c0 (J1)	Otu751.0	3642367	1.0	1.0	NA	0.0005990609952264557	0.00043122035360068997	2319	2182.0	2182	1	2182	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_25028	Vamb fa045c0 (J1)	Otu1358	8928984	1.0	1.0	NA	0.0005990603186207972	0.000657030223390276	1522	5349.0	5349	1	5349	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_1659	Vamb fa045c0 (J1)	Otu2217	5681710	1.0	1.0	NA	0.0005989394038062485	0.00022841480127912289	4378	3403.0	3403	1	3403	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_40580	Vamb fa045c0 (J1)	Otu1541	3778354	1.0	1.0	NA	0.0005989380560953261	0.0010604453870625664	943	2263.0	2263	1	2263	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_34738	Vamb fa045c0 (J1)	Otu2217	5681710	1.0	1.0	NA	0.0005987634004551446	0.00022841480127912289	4378	3402.0	3402	1	3402	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_32356	Vamb fa045c0 (J1)	Otu801.0	3517606	1.0	1.0	NA	0.0005987026403753007	0.00020828993959591752	4801	2106.0	2106	1	2106	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_13992	Vamb fa045c0 (J1)	Otu801.0	3517606	1.0	1.0	NA	0.0005987026403753007	0.00020828993959591752	4801	2106.0	2106	1	2106	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_23236	Vamb fa045c0 (J1)	Otu2217	5681710	1.0	1.0	NA	0.0005985873971040409	0.00022841480127912289	4378	3401.0	3401	1	3401	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_3551	Vamb fa045c0 (J1)	Otu873.0	3386562	1.0	1.0	NA	0.0005985421202978124	0.000499001996007984	2004	2027.0	2027	1	2027	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_38951	Vamb fa045c0 (J1)	Otu61.1	5422633	1.0	1.0	NA	0.0005984177797022221	0.00022977941176470588	4352	3245.0	3245	1	3245	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_19445	Vamb fa045c0 (J1)	Otu61.1	5422633	1.0	1.0	NA	0.0005984177797022221	0.00022977941176470588	4352	3245.0	3245	1	3245	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_20146	Vamb fa045c0 (J1)	Otu61.1	5422633	1.0	1.0	NA	0.0005982333674434541	0.00022977941176470588	4352	3244.0	3244	1	3244	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_11722	Vamb fa045c0 (J1)	Otu108.0	4358655	1.0	1.0	NA	0.0005981202916954887	0.00037355248412401944	2677	2607.0	2607	1	2607	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_28932	Vamb fa045c0 (J1)	Otu1389.0	6687619	1.0	1.0	NA	0.0005981201979359171	0.00033200531208499334	3012	4000.0	4000	1	4000	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_12556	Vamb fa045c0 (J1)	Otu1483.0	3723796	1.0	1.0	NA	0.0005980456501913638	0.00012651821862348178	7904	2227.0	2227	1	2227	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_34927	Vamb fa045c0 (J1)	Otu108.0	4358655	1.0	1.0	NA	0.0005978908631217658	0.00037355248412401944	2677	2606.0	2606	1	2606	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_37176	Vamb fa045c0 (J1)	Otu965	4149774	1.0	1.0	NA	0.0005978638836717373	0.0009057971014492754	1104	2481.0	2481	1	2481	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4259	Vamb fa045c0 (J1)	Otu108.0	4358655	1.0	1.0	NA	0.0005976614345480429	0.00037355248412401944	2677	2605.0	2605	1	2605	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_42489	Vamb fa045c0 (J1)	Otu1168.0	3512290	1.0	1.0	NA	0.000597615800517611	0.0010362694300518134	965	2099.0	2099	1	2099	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_7976	Vamb fa045c0 (J1)	Otu801.0	3517606	1.0	1.0	NA	0.0005975655033565442	0.00020828993959591752	4801	2102.0	2102	1	2102	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_18675	Vamb fa045c0 (J1)	Otu1287	4794364	1.0	1.0	NA	0.0005973680763496472	0.0006557377049180328	1525	2864.0	2864	1	2864	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_23638	Vamb fa045c0 (J1)	Otu873.0	3386562	1.0	1.0	NA	0.0005973609814319065	0.000499001996007984	2004	2023.0	2023	1	2023	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_11874	Vamb fa045c0 (J1)	Otu873.0	3386562	1.0	1.0	NA	0.0005973609814319065	0.000499001996007984	2004	2023.0	2023	1	2023	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_31573	Vamb fa045c0 (J1)	Otu873.0	3386562	1.0	1.0	NA	0.0005973609814319065	0.000499001996007984	2004	2023.0	2023	1	2023	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6893	Vamb fa045c0 (J1)	Otu1501	3837882	1.0	1.0	NA	0.0005972043955494202	0.00013854253255749516	7218	2292.0	2292	1	2292	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_19646	Vamb fa045c0 (J1)	Otu2217	5681710	1.0	1.0	NA	0.0005971793702952104	0.00022841480127912289	4378	3393.0	3393	1	3393	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_15142	Vamb fa045c0 (J1)	Otu1287	4794364	1.0	1.0	NA	0.0005969509198717494	0.0006557377049180328	1525	2862.0	2862	1	2862	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_24500	Vamb fa045c0 (J1)	Otu1287	4794364	1.0	1.0	NA	0.0005969509198717494	0.0006557377049180328	1525	2862.0	2862	1	2862	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_35370	Vamb fa045c0 (J1)	Otu61.1	5422633	1.0	1.0	NA	0.000596942481632078	0.00022977941176470588	4352	3237.0	3237	1	3237	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_41479	Vamb fa045c0 (J1)	Otu664.0	4007148	1.0	1.0	NA	0.0005969332802282321	0.0004083299305839118	2449	2392.0	2392	1	2392	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_39981	Vamb fa045c0 (J1)	Otu108.0	4358655	1.0	1.0	NA	0.0005967437202531514	0.00037355248412401944	2677	2601.0	2601	1	2601	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5202	Vamb fa045c0 (J1)	Otu2217	5681710	1.0	1.0	NA	0.000596651360241899	0.00022841480127912289	4378	3390.0	3390	1	3390	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_21665	Vamb fa045c0 (J1)	Otu2036	3543229	1.0	1.0	NA	0.0005966309261975447	0.00014214641080312722	7035	2114.0	2114	1	2114	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_10357	Vamb fa045c0 (J1)	Otu1581	3439468	1.0	1.0	NA	0.0005966038933928154	0.00015126304643775526	6611	2052.0	2052	1	2052	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_12228	Vamb fa045c0 (J1)	Otu61.1	5422633	1.0	1.0	NA	0.0005965736571145419	0.00022977941176470588	4352	3235.0	3235	1	3235	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_18378	Vamb fa045c0 (J1)	Otu1287	4794364	1.0	1.0	NA	0.0005965337633938516	0.0006557377049180328	1525	2860.0	2860	1	2860	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_20189	Vamb fa045c0 (J1)	Otu108.0	4358655	1.0	1.0	NA	0.0005965142916794286	0.00037355248412401944	2677	2600.0	2600	1	2600	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_2645	Vamb fa045c0 (J1)	Otu664.0	4007148	1.0	1.0	NA	0.0005964341721343958	0.0004083299305839118	2449	2390.0	2390	1	2390	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
