BINID	total_length	seq_length_mean	total_seq_counts	genome_id	tp_length	tp_seq_counts	precision_bp	precision_seq	length_gs	seq_counts_gs	recall_bp	recall_seq	rank	Tool	sample_id
cluster_4570	2229.0	2229.0	1.0	SP108_S87	2229.0	1.0	1.0	1.0	1934373.0	517.0	0.001152311369110301	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4578	2070.0	2070.0	1.0	SP108_S87	2070.0	1.0	1.0	1.0	1934373.0	517.0	0.0010701141920405216	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4588	2076.0	2076.0	1.0	MIKI-NS03	2076.0	1.0	1.0	1.0	4487888.0	151.0	0.00046257838876549506	0.006622516556291391	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4613	2035.0	2035.0	1.0	SP108_S87	2035.0	1.0	1.0	1.0	1934373.0	517.0	0.0010520204738176143	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4629	5344.0	5344.0	1.0	SP108_S87	5344.0	1.0	1.0	1.0	1934373.0	517.0	0.002762652290949057	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4633	2707.0	2707.0	1.0	SP108_S87	2707.0	1.0	1.0	1.0	1934373.0	517.0	0.0013994198636974359	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4645	2042.0	2042.0	1.0	SP108_S87	2042.0	1.0	1.0	1.0	1934373.0	517.0	0.0010556392174621957	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4704	3902.0	3902.0	1.0	SP108_S87	3902.0	1.0	1.0	1.0	1934373.0	517.0	0.002017191100165273	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4708	5226.0	5226.0	1.0	SP108_S87	5226.0	1.0	1.0	1.0	1934373.0	517.0	0.0027016506123689692	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4709	2496.0	2496.0	1.0	SP108_S87	2496.0	1.0	1.0	1.0	1934373.0	517.0	0.0012903405909821942	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4764	2157.0	2157.0	1.0	SP108_S87	2157.0	1.0	1.0	1.0	1934373.0	517.0	0.0011150900059088914	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4766	2213.0	2213.0	1.0	SP108_S87	2213.0	1.0	1.0	1.0	1934373.0	517.0	0.0011440399550655433	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4773	5308.0	5308.0	1.0	spades_And8457_S3_L001	5308.0	1.0	1.0	1.0	4927240.0	82.0	0.0010772765280359796	0.012195121951219513	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4775	2881.0	2881.0	1.0	SP108_S87	2881.0	1.0	1.0	1.0	1934373.0	517.0	0.0014893714914341752	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4801	4149.0	4149.0	1.0	SP108_S87	4149.0	1.0	1.0	1.0	1934373.0	517.0	0.0021448810544812194	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4803	5134.0	5134.0	1.0	SP108_S87	5134.0	1.0	1.0	1.0	1934373.0	517.0	0.002654089981611613	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4806	12980.0	12980.0	1.0	MIKI-NS15	12980.0	1.0	1.0	1.0	6804298.0	96.0	0.0019076178027476163	0.010416666666666666	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4833	15339.0	7669.5	2.0	MIKI-NS15	15339.0	2.0	1.0	1.0	6804298.0	96.0	0.002254310437314768	0.020833333333333332	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4856	2698.0	2698.0	1.0	SP108_S87	2698.0	1.0	1.0	1.0	1934373.0	517.0	0.0013947671932972596	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4874	14076.0	14076.0	1.0	SP108_S87	14076.0	1.0	1.0	1.0	1934373.0	517.0	0.007276776505875548	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4890	7923.0	7923.0	1.0	SP108_S87	7923.0	1.0	1.0	1.0	1934373.0	517.0	0.004095900842288431	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4893	6565.0	6565.0	1.0	SP108_S87	6565.0	1.0	1.0	1.0	1934373.0	517.0	0.0033938645752396254	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4897	2009.0	2009.0	1.0	MIKI-NS02	2009.0	1.0	1.0	1.0	2999760.0	43.0	0.0006697202442862096	0.023255813953488372	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4904	3916.0	3916.0	1.0	SP108_S87	3916.0	1.0	1.0	1.0	1934373.0	517.0	0.002024428587454436	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4916	8074.0	8074.0	1.0	SP108_S87	8074.0	1.0	1.0	1.0	1934373.0	517.0	0.0041739623123358315	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4922	2186.0	2186.0	1.0	MIKI-NS03	2186.0	1.0	1.0	1.0	4487888.0	151.0	0.0004870888043551889	0.006622516556291391	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4927	2336.0	2336.0	1.0	SP108_S87	2336.0	1.0	1.0	1.0	1934373.0	517.0	0.0012076264505346177	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4973	8114.0	8114.0	1.0	SP108_S87	8114.0	1.0	1.0	1.0	1934373.0	517.0	0.004194640847447726	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4976	3860.0	3860.0	1.0	SP108_S87	3860.0	1.0	1.0	1.0	1934373.0	517.0	0.001995478638297784	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4978	2293.0	2293.0	1.0	SP108_S87	2293.0	1.0	1.0	1.0	1934373.0	517.0	0.0011853970252893315	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4996	2005.0	2005.0	1.0	SP108_S87	2005.0	1.0	1.0	1.0	1934373.0	517.0	0.0010365115724836936	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5036	3508.0	3508.0	1.0	SP108_S87	3508.0	1.0	1.0	1.0	1934373.0	517.0	0.001813507529313116	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5049	2753.0	2753.0	1.0	SP108_S87	2753.0	1.0	1.0	1.0	1934373.0	517.0	0.001423200179076114	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5072	3087.0	3087.0	1.0	SP108_S87	3087.0	1.0	1.0	1.0	1934373.0	517.0	0.0015958659472604302	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5111	9268.0	9268.0	1.0	SP108_S87	9268.0	1.0	1.0	1.0	1934373.0	517.0	0.004791216585425872	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5136	5879.0	5879.0	1.0	MIKI-NS02	5879.0	1.0	1.0	1.0	2999760.0	43.0	0.0019598234525428702	0.023255813953488372	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5140	5999.0	5999.0	1.0	MIKI-NS20	5999.0	1.0	1.0	1.0	5362682.0	208.0	0.0011186566721651592	0.004807692307692308	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5142	2621.0	2621.0	1.0	SP108_S87	2621.0	1.0	1.0	1.0	1934373.0	517.0	0.0013549610132068633	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5206	2012.0	2012.0	1.0	SP108_S87	2012.0	1.0	1.0	1.0	1934373.0	517.0	0.0010401303161282753	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5220	3019.0	3019.0	1.0	SP108_S87	3019.0	1.0	1.0	1.0	1934373.0	517.0	0.00156071243757021	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5233	7695.0	7695.0	1.0	SP108_S87	7695.0	1.0	1.0	1.0	1934373.0	517.0	0.0039780331921506346	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5245	43014.0	8602.8	5.0	MIKI-NS20	43014.0	5.0	1.0	1.0	5362682.0	208.0	0.008020986513837666	0.02403846153846154	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5263	4581.0	4581.0	1.0	SP108_S87	4581.0	1.0	1.0	1.0	1934373.0	517.0	0.002368209233689676	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5264	3055.0	3055.0	1.0	SP108_S87	3055.0	1.0	1.0	1.0	1934373.0	517.0	0.0015793231191709148	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5345	3432481.0	98070.88571428572	35.0	MIKI-NS20	3432481.0	35.0	1.0	1.0	5362682.0	208.0	0.6400679734505981	0.16826923076923078	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5348	4050.0	4050.0	1.0	MIKI-NS20	4050.0	1.0	1.0	1.0	5362682.0	208.0	0.00075521912356541	0.004807692307692308	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5351	30060.0	30060.0	1.0	MIKI-NS02	30060.0	1.0	1.0	1.0	2999760.0	43.0	0.010020801664133131	0.023255813953488372	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5363	6197.0	6197.0	1.0	SP108_S87	6197.0	1.0	1.0	1.0	1934373.0	517.0	0.0032036220522101994	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5398	10583.0	10583.0	1.0	SP108_S87	10583.0	1.0	1.0	1.0	1934373.0	517.0	0.005471023427229392	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5404	5980.0	5980.0	1.0	SP108_S87	5980.0	1.0	1.0	1.0	1934373.0	517.0	0.0030914409992281737	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5406	6525.0	6525.0	1.0	spades_And8457_S3_L001	6525.0	1.0	1.0	1.0	4927240.0	82.0	0.0013242707885144625	0.012195121951219513	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5443	5024.0	5024.0	1.0	SP108_S87	5024.0	1.0	1.0	1.0	1934373.0	517.0	0.002597224010053904	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5444	3122.0	3122.0	1.0	SP108_S87	3122.0	1.0	1.0	1.0	1934373.0	517.0	0.0016139596654833376	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5469	2104.0	2104.0	1.0	SP108_S87	2104.0	1.0	1.0	1.0	1934373.0	517.0	0.0010876909468856316	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5478	3174.0	3174.0	1.0	MIKI-NS20	3174.0	1.0	1.0	1.0	5362682.0	208.0	0.0005918680242460769	0.004807692307692308	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5485	7837.0	7837.0	1.0	SP108_S87	7837.0	1.0	1.0	1.0	1934373.0	517.0	0.004051441991797859	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5489	2631.0	2631.0	1.0	spades_And8457_S3_L001	2631.0	1.0	1.0	1.0	4927240.0	82.0	0.0005339703363343373	0.012195121951219513	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5495	2116.0	2116.0	1.0	SP108_S87	2116.0	1.0	1.0	1.0	1934373.0	517.0	0.0010938945074192	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5503	2399.0	2399.0	1.0	MIKI-NS20	2399.0	1.0	1.0	1.0	5362682.0	208.0	0.0004473507845514614	0.004807692307692308	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5527	7371.0	7371.0	1.0	SP108_S87	7371.0	1.0	1.0	1.0	1934373.0	517.0	0.0038105370577442925	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5547	3765.0	3765.0	1.0	SP108_S87	3765.0	1.0	1.0	1.0	1934373.0	517.0	0.0019463671174070358	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5556	4741.0	4741.0	1.0	SP108_S87	4741.0	1.0	1.0	1.0	1934373.0	517.0	0.0024509233741372527	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5573	3523.0	3523.0	1.0	SP108_S87	3523.0	1.0	1.0	1.0	1934373.0	517.0	0.0018212619799800763	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5610	3950.0	3950.0	1.0	SP108_S87	3950.0	1.0	1.0	1.0	1934373.0	517.0	0.0020420053422995463	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5618	2126.0	2126.0	1.0	SP108_S87	2126.0	1.0	1.0	1.0	1934373.0	517.0	0.0010990641411971734	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5632	2670.0	2670.0	1.0	SP108_S87	2670.0	1.0	1.0	1.0	1934373.0	517.0	0.0013802922187189338	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5643	7585.0	7585.0	1.0	SP108_S87	7585.0	1.0	1.0	1.0	1934373.0	517.0	0.003921167220592926	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5655	2411.0	2411.0	1.0	SP108_S87	2411.0	1.0	1.0	1.0	1934373.0	517.0	0.0012463987038694193	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5658	5050.0	5050.0	1.0	SP108_S87	5050.0	1.0	1.0	1.0	1934373.0	517.0	0.0026106650578766348	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5663	2350.0	2350.0	1.0	SP108_S87	2350.0	1.0	1.0	1.0	1934373.0	517.0	0.0012148639378237807	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5664	2981.0	2981.0	1.0	SP108_S87	2981.0	1.0	1.0	1.0	1934373.0	517.0	0.0015410678292139106	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5700	2710.0	2710.0	1.0	MIKI-NS03	2710.0	1.0	1.0	1.0	4487888.0	151.0	0.0006038475113460942	0.006622516556291391	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5718	10512.0	10512.0	1.0	SP108_S87	10512.0	1.0	1.0	1.0	1934373.0	517.0	0.00543431902740578	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5743	6853.0	6853.0	1.0	SP108_S87	6853.0	1.0	1.0	1.0	1934373.0	517.0	0.003542750028045263	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5749	3111.0	3111.0	1.0	SP108_S87	3111.0	1.0	1.0	1.0	1934373.0	517.0	0.0016082730683275666	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5761	4215.0	4215.0	1.0	SP108_S87	4215.0	1.0	1.0	1.0	1934373.0	517.0	0.002179000637415845	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5777	2063.0	2063.0	1.0	SP108_S87	2063.0	1.0	1.0	1.0	1934373.0	517.0	0.0010664954483959402	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5803	2147.0	2147.0	1.0	SP108_S87	2147.0	1.0	1.0	1.0	1934373.0	517.0	0.0011099203721309178	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5812	3181.0	3181.0	1.0	SP108_S87	3181.0	1.0	1.0	1.0	1934373.0	517.0	0.0016444605047733814	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5821	3156.0	3156.0	1.0	SP108_S87	3156.0	1.0	1.0	1.0	1934373.0	517.0	0.0016315364203284474	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5822	5480.0	5480.0	1.0	SP108_S87	5480.0	1.0	1.0	1.0	1934373.0	517.0	0.002832959310329497	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5832	3317.0	3317.0	1.0	SP108_S87	3317.0	1.0	1.0	1.0	1934373.0	517.0	0.0017147675241538213	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5858	2146.0	2146.0	1.0	SP108_S87	2146.0	1.0	1.0	1.0	1934373.0	517.0	0.0011094034087531205	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5862	6260.0	6260.0	1.0	spades_And8457_S3_L001	6260.0	1.0	1.0	1.0	4927240.0	82.0	0.0012704881434636836	0.012195121951219513	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5966	7265.0	7265.0	1.0	SP108_S87	7265.0	1.0	1.0	1.0	1934373.0	517.0	0.003755738939697773	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5971	6702.0	6702.0	1.0	SP108_S87	6702.0	1.0	1.0	1.0	1934373.0	517.0	0.003464688557997863	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6017	2804.0	2804.0	1.0	SP108_S87	2804.0	1.0	1.0	1.0	1934373.0	517.0	0.0014495653113437792	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6028	2193.0	2193.0	1.0	SP108_S87	2193.0	1.0	1.0	1.0	1934373.0	517.0	0.0011337006875095962	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6064	3177.0	3177.0	1.0	SP108_S87	3177.0	1.0	1.0	1.0	1934373.0	517.0	0.0016423926512621919	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6074	3273.0	3273.0	1.0	MIKI-NS02	3273.0	1.0	1.0	1.0	2999760.0	43.0	0.0010910872869829586	0.023255813953488372	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6092	2594.0	2594.0	1.0	SP108_S87	2594.0	1.0	1.0	1.0	1934373.0	517.0	0.0013410030020063349	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6216	3374.0	3374.0	1.0	SP108_S87	3374.0	1.0	1.0	1.0	1934373.0	517.0	0.0017442344366882705	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6218	7369.0	7369.0	1.0	SP108_S87	7369.0	1.0	1.0	1.0	1934373.0	517.0	0.0038095031309886974	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6221	2817.0	2817.0	1.0	SP108_S87	2817.0	1.0	1.0	1.0	1934373.0	517.0	0.0014562858352551447	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6233	2867.0	2867.0	1.0	MIKI-NS15	2867.0	1.0	1.0	1.0	6804298.0	96.0	0.0004213513282340074	0.010416666666666666	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6256	70267.0	35133.5	2.0	MIKI-NS03	40245.0	1.0	0.5727439623151693	0.5	4487888.0	151.0	0.008967469776429359	0.006622516556291391	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6282	3120.0	3120.0	1.0	SP108_S87	3120.0	1.0	1.0	1.0	1934373.0	517.0	0.0016129257387277427	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6319	4022.0	4022.0	1.0	SP108_S87	4022.0	1.0	1.0	1.0	1934373.0	517.0	0.002079226705500956	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6351	2639.0	2639.0	1.0	SP108_S87	2639.0	1.0	1.0	1.0	1934373.0	517.0	0.0013642663540072157	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6356	3138.0	3138.0	1.0	SP108_S87	3138.0	1.0	1.0	1.0	1934373.0	517.0	0.001622231079528095	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6364	14605.0	14605.0	1.0	SP108_S87	14605.0	1.0	1.0	1.0	1934373.0	517.0	0.007550250132730347	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6395	2986.0	2986.0	1.0	MIKI-NS03	2986.0	1.0	1.0	1.0	4487888.0	151.0	0.0006653463722802351	0.006622516556291391	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6416	4960.0	4960.0	1.0	SP108_S87	4960.0	1.0	1.0	1.0	1934373.0	517.0	0.002564138353874873	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6428	8385.0	8385.0	1.0	SP108_S87	8385.0	1.0	1.0	1.0	1934373.0	517.0	0.004334737922830809	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6433	2403.0	2403.0	1.0	SP108_S87	2403.0	1.0	1.0	1.0	1934373.0	517.0	0.0012422629968470403	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6468	5800.0	5800.0	1.0	SP108_S87	5800.0	1.0	1.0	1.0	1934373.0	517.0	0.00299838759122465	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6477	2057.0	2057.0	1.0	MIKI-NS15	2057.0	1.0	1.0	1.0	6804298.0	96.0	0.0003023089229778002	0.010416666666666666	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6490	9159.0	9159.0	1.0	SP108_S87	9159.0	1.0	1.0	1.0	1934373.0	517.0	0.0047348675772459605	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6502	8624.0	8624.0	1.0	spades_And8457_S3_L001	8624.0	1.0	1.0	1.0	4927240.0	82.0	0.0017502699279921417	0.012195121951219513	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6517	6266.0	6266.0	1.0	SP108_S87	6266.0	1.0	1.0	1.0	1934373.0	517.0	0.0032392925252782167	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6518	3307.0	3307.0	1.0	MIKI-NS20	3307.0	1.0	1.0	1.0	5362682.0	208.0	0.0006166690473162496	0.004807692307692308	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6522	21329.0	21329.0	1.0	SP108_S87	21329.0	1.0	1.0	1.0	1934373.0	517.0	0.011026311885039752	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6570	5884.0	5884.0	1.0	SP108_S87	5884.0	1.0	1.0	1.0	1934373.0	517.0	0.0030418125149596275	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6576	4052.0	4052.0	1.0	SP108_S87	4052.0	1.0	1.0	1.0	1934373.0	517.0	0.002094735606834876	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6582	3054.0	3054.0	1.0	SP108_S87	3054.0	1.0	1.0	1.0	1934373.0	517.0	0.0015788061557931174	0.0019342359767891683	NA	Vamb fa045c0 (J1)	strmgCAMI2_short_read_pooled_gold_standard_assembly
