BINID	Tool	genome_id	length_gs	precision_bp	precision_seq	rank	recall_bp	recall_seq	seq_counts_gs	seq_length_mean	total_length	total_seq_counts	tp_length	tp_seq_counts	sample_id
cluster_2868	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.001509533063168272	0.0019342359767891683	517	2920.0	2920	1	2920	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_3703	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0014940241618343515	0.0019342359767891683	517	2890.0	2890	1	2890	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_110	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0014893714914341752	0.0019342359767891683	517	2881.0	2881	1	2881	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4775	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0014893714914341752	0.0019342359767891683	517	2881.0	2881	1	2881	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_7133	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0014867866745451885	0.0019342359767891683	517	2876.0	2876	1	2876	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_294	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0014790322238782282	0.0019342359767891683	517	2861.0	2861	1	2861	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_3854	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.001474379553478052	0.0019342359767891683	517	2852.0	2852	1	2852	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4085	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0014717947365890654	0.0019342359767891683	517	2847.0	2847	1	2847	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_8084	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0014650742126776997	0.0019342359767891683	517	2834.0	2834	1	2834	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6599	Vamb fa045c0 (J1)	MIKI-NS20	5362682	1.0	1.0	NA	0.0014613956225634859	0.004807692307692308	208	7837.0	7837	1	7837	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4112	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0014593876155219287	0.0019342359767891683	517	2823.0	2823	1	2823	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6221	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0014562858352551447	0.0019342359767891683	517	2817.0	2817	1	2817	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_7038	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0014547349451217526	0.0019342359767891683	517	2814.0	2814	1	2814	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6017	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0014495653113437792	0.0019342359767891683	517	2804.0	2804	1	2804	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_357	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0014490483479659816	0.0019342359767891683	517	2803.0	2803	1	2803	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_2579	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0014485313845881843	0.0019342359767891683	517	2802.0	2802	1	2802	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_8781	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0014474974578325896	0.0019342359767891683	517	2800.0	2800	1	2800	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_838	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0014454296043214002	0.0019342359767891683	517	2796.0	2796	1	2796	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_7999	Vamb fa045c0 (J1)	MIKI-NS20	5362682	1.0	1.0	NA	0.0014446129753731434	0.004807692307692308	208	7747.0	7747	1	7747	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_60	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0014407769339212242	0.0019342359767891683	517	2787.0	2787	1	2787	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4136	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0014340564100098585	0.0019342359767891683	517	2774.0	2774	1	2774	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_840	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0014263019593428981	0.0019342359767891683	517	2759.0	2759	1	2759	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_7	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0014252680325873034	0.0019342359767891683	517	2757.0	2757	1	2757	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_3055	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.001424751069209506	0.0019342359767891683	517	2756.0	2756	1	2756	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5049	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.001423200179076114	0.0019342359767891683	517	2753.0	2753	1	2753	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_3632	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.001421649288942722	0.0019342359767891683	517	2750.0	2750	1	2750	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_409	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0014211323255649247	0.0019342359767891683	517	2749.0	2749	1	2749	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_8588	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.00142009839880933	0.0019342359767891683	517	2747.0	2747	1	2747	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_1026	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0014133778748979644	0.0019342359767891683	517	2734.0	2734	1	2734	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6628	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.001412860911520167	0.0019342359767891683	517	2733.0	2733	1	2733	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_3476	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0014107930580089776	0.0019342359767891683	517	2729.0	2729	1	2729	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4633	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0013994198636974359	0.0019342359767891683	517	2707.0	2707	1	2707	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4856	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0013947671932972596	0.0019342359767891683	517	2698.0	2698	1	2698	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_1403	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.001393733266541665	0.0019342359767891683	517	2696.0	2696	1	2696	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5632	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0013802922187189338	0.0019342359767891683	517	2670.0	2670	1	2670	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6351	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0013642663540072157	0.0019342359767891683	517	2639.0	2639	1	2639	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_2002	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0013621985004960264	0.0019342359767891683	517	2635.0	2635	1	2635	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_73	Vamb fa045c0 (J1)	MIKI-NS10	2092134	1.0	1.0	NA	0.0013574656307865558	0.01	100	2840.0	2840	1	2840	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5142	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0013549610132068633	0.0019342359767891683	517	2621.0	2621	1	2621	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_2349	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0013410030020063349	0.0019342359767891683	517	2594.0	2594	1	2594	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6092	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0013410030020063349	0.0019342359767891683	517	2594.0	2594	1	2594	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_1327	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0013249771372946168	0.0019342359767891683	517	2563.0	2563	1	2563	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5406	Vamb fa045c0 (J1)	spades_And8457_S3_L001	4927240	1.0	1.0	NA	0.0013242707885144625	0.012195121951219513	82	6525.0	6525	1	6525	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_7378	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0013229092837834275	0.0019342359767891683	517	2559.0	2559	1	2559	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_9318	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0013187735767610487	0.0019342359767891683	517	2551.0	2551	1	2551	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_8096	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0013182566133832514	0.0019342359767891683	517	2550.0	2550	1	2550	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_1048	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0013110191260940884	0.0019342359767891683	517	2536.0	2536	1	2536	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6831	Vamb fa045c0 (J1)	MIKI-NS20	5362682	1.0	1.0	NA	0.0013086735331313698	0.004807692307692308	208	7018.0	7018	1	7018	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_203	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.001300162895160344	0.0019342359767891683	517	2515.0	2515	1	2515	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_694	Vamb fa045c0 (J1)	MIKI-NS03	4487888	1.0	1.0	NA	0.001297937916454243	0.006622516556291391	151	5825.0	5825	1	5825	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_7588	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0012955102247601677	0.0019342359767891683	517	2506.0	2506	1	2506	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4709	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0012903405909821942	0.0019342359767891683	517	2496.0	2496	1	2496	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_3399	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0012882727374710049	0.0019342359767891683	517	2492.0	2492	1	2492	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_3736	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0012856879205820182	0.0019342359767891683	517	2487.0	2487	1	2487	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_7577	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0012789673966706525	0.0019342359767891683	517	2474.0	2474	1	2474	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_2950	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0012748316896482735	0.0019342359767891683	517	2466.0	2466	1	2466	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_7035	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0012722468727592868	0.0019342359767891683	517	2461.0	2461	1	2461	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5862	Vamb fa045c0 (J1)	spades_And8457_S3_L001	4927240	1.0	1.0	NA	0.0012704881434636836	0.012195121951219513	82	6260.0	6260	1	6260	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_1136	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0012619076052033397	0.0019342359767891683	517	2441.0	2441	1	2441	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_3199	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.00125208530102519	0.0019342359767891683	517	2422.0	2422	1	2422	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5655	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0012463987038694193	0.0019342359767891683	517	2411.0	2411	1	2411	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6433	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0012422629968470403	0.0019342359767891683	517	2403.0	2403	1	2403	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_810	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0012407121067136483	0.0019342359767891683	517	2400.0	2400	1	2400	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_3204	Vamb fa045c0 (J1)	spades_And8457_S3_L001	4927240	1.0	1.0	NA	0.001236189022657715	0.012195121951219513	82	6091.0	6091	1	6091	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_9326	Vamb fa045c0 (J1)	SP21_S92	1689680	1.0	1.0	NA	0.0012298186638890205	0.07692307692307693	13	2078.0	2078	1	2078	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_9491	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0012215844617351462	0.0019342359767891683	517	2363.0	2363	1	2363	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5663	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0012148639378237807	0.0019342359767891683	517	2350.0	2350	1	2350	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4927	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0012076264505346177	0.0019342359767891683	517	2336.0	2336	1	2336	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6588	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.001196253256223076	0.0019342359767891683	517	2314.0	2314	1	2314	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_7773	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0011952193294674813	0.0019342359767891683	517	2312.0	2312	1	2312	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_3005	Vamb fa045c0 (J1)	MIKI-NS10	2092134	1.0	1.0	NA	0.001192562235497344	0.01	100	2495.0	2495	1	2495	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_7534	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0011884988055561156	0.0019342359767891683	517	2299.0	2299	1	2299	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4978	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0011853970252893315	0.0019342359767891683	517	2293.0	2293	1	2293	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_3500	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0011812613182669526	0.0019342359767891683	517	2285.0	2285	1	2285	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_1304	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0011714390140888029	0.0019342359767891683	517	2266.0	2266	1	2266	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_1723	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0011590318930216664	0.0019342359767891683	517	2242.0	2242	1	2242	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4570	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.001152311369110301	0.0019342359767891683	517	2229.0	2229	1	2229	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6878	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0011517944057325034	0.0019342359767891683	517	2228.0	2228	1	2228	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_2610	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0011486926254657194	0.0019342359767891683	517	2222.0	2222	1	2222	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_9513	Vamb fa045c0 (J1)	MIKI-NS20	5362682	1.0	1.0	NA	0.0011443900645236843	0.004807692307692308	208	6137.0	6137	1	6137	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4766	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0011440399550655433	0.0019342359767891683	517	2213.0	2213	1	2213	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6028	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0011337006875095962	0.0019342359767891683	517	2193.0	2193	1	2193	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_3717	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0011331837241317989	0.0019342359767891683	517	2192.0	2192	1	2192	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_3829	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0011311158706206093	0.0019342359767891683	517	2188.0	2188	1	2188	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6662	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0011274971269760279	0.0019342359767891683	517	2181.0	2181	1	2181	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_3403	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0011254292734648385	0.0019342359767891683	517	2177.0	2177	1	2177	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_8778	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0011249123100870412	0.0019342359767891683	517	2176.0	2176	1	2176	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_2196	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0011233614199536491	0.0019342359767891683	517	2173.0	2173	1	2173	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_3919	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0011192257129312702	0.0019342359767891683	517	2165.0	2165	1	2165	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5140	Vamb fa045c0 (J1)	MIKI-NS20	5362682	1.0	1.0	NA	0.0011186566721651592	0.004807692307692308	208	5999.0	5999	1	5999	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4764	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0011150900059088914	0.0019342359767891683	517	2157.0	2157	1	2157	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_139	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.001113022152397702	0.0019342359767891683	517	2153.0	2153	1	2153	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5803	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0011099203721309178	0.0019342359767891683	517	2147.0	2147	1	2147	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5858	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0011094034087531205	0.0019342359767891683	517	2146.0	2146	1	2146	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_3662	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.001107335555241931	0.0019342359767891683	517	2142.0	2142	1	2142	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_9424	Vamb fa045c0 (J1)	spades_And8457_S3_L001	4927240	1.0	1.0	NA	0.0011018338867195428	0.012195121951219513	82	5429.0	5429	1	5429	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5618	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0010990641411971734	0.0019342359767891683	517	2126.0	2126	1	2126	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_2933	Vamb fa045c0 (J1)	MIKI-NS06	1964616	1.0	1.0	NA	0.0010943614426432442	0.03225806451612903	31	2150.0	2150	1	2150	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5495	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0010938945074192	0.0019342359767891683	517	2116.0	2116	1	2116	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_2407	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0010933775440414026	0.0019342359767891683	517	2115.0	2115	1	2115	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_6074	Vamb fa045c0 (J1)	MIKI-NS02	2999760	1.0	1.0	NA	0.0010910872869829586	0.023255813953488372	43	3273.0	3273	1	3273	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5469	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0010876909468856316	0.0019342359767891683	517	2104.0	2104	1	2104	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_9567	Vamb fa045c0 (J1)	MIKI-NS10	2092134	1.0	1.0	NA	0.0010816706769260478	0.01	100	2263.0	2263	1	2263	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_7341	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0010804534595964686	0.0019342359767891683	517	2090.0	2090	1	2090	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4773	Vamb fa045c0 (J1)	spades_And8457_S3_L001	4927240	1.0	1.0	NA	0.0010772765280359796	0.012195121951219513	82	5308.0	5308	1	5308	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4578	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0010701141920405216	0.0019342359767891683	517	2070.0	2070	1	2070	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5777	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0010664954483959402	0.0019342359767891683	517	2063.0	2063	1	2063	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_7825	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0010628767047513588	0.0019342359767891683	517	2056.0	2056	1	2056	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_7171	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.001056156180839993	0.0019342359767891683	517	2043.0	2043	1	2043	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_9261	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0010556392174621957	0.0019342359767891683	517	2042.0	2042	1	2042	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4645	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0010556392174621957	0.0019342359767891683	517	2042.0	2042	1	2042	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_2164	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0010551222540843984	0.0019342359767891683	517	2041.0	2041	1	2041	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_232	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0010540883273288037	0.0019342359767891683	517	2039.0	2039	1	2039	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4613	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0010520204738176143	0.0019342359767891683	517	2035.0	2035	1	2035	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_861	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0010504695836842223	0.0019342359767891683	517	2032.0	2032	1	2032	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_9012	Vamb fa045c0 (J1)	spades_And8457_S3_L001	4927240	1.0	1.0	NA	0.0010413537802096103	0.012195121951219513	82	5131.0	5131	1	5131	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_5206	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0010401303161282753	0.0019342359767891683	517	2012.0	2012	1	2012	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_2530	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.001037028535861491	0.0019342359767891683	517	2006.0	2006	1	2006	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_4996	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0010365115724836936	0.0019342359767891683	517	2005.0	2005	1	2005	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_138	Vamb fa045c0 (J1)	SP108_S87	1934373	1.0	1.0	NA	0.0010349606823503016	0.0019342359767891683	517	2002.0	2002	1	2002	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_2541	Vamb fa045c0 (J1)	MIKI-NS10	2092134	1.0	1.0	NA	0.0010319606679113288	0.01	100	2159.0	2159	1	2159	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
cluster_800	Vamb fa045c0 (J1)	MIKI-NS20	5362682	1.0	1.0	NA	0.001024860321756912	0.004807692307692308	208	5496.0	5496	1	5496	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
